   9.35061359       2.04649997       2.64177823       8.69721794       3.27824807       4.54192591       4.65513325       7.70466328       7.66733742       5.11691618    
   9.31485081       2.16086340       2.83793259       8.72387314       3.25222468       4.36946583       4.60497618       7.46320581       7.49646282       5.00110435    
   9.27908802       2.27523160       3.03411341       8.75050831       3.22620130       4.19700575       4.55479240       7.22176456       7.32558823       4.88529253    
   9.24332523       2.38960099       3.23031807       8.77712059       3.20017791       4.02454567       4.50458622       6.98034525       7.15471363       4.76948071    
   9.20756245       2.50397038       3.42653918       8.80370808       3.17415595       3.85208678       4.45436192       6.73894691       6.98383904       4.65366888    
   9.17179966       2.61834145       3.62277079       8.83027458       3.14813852       3.67963266       4.40412712       6.49756432       6.81296444       4.53785706    
   9.13602066       2.73271680       3.81900716       8.85683441       3.12212110       3.50717878       4.35389233       6.25618935       6.64208937       4.42204523    
   9.10023403       2.84709215       4.01524401       8.88337898       3.09610510       3.33473063       4.30365753       6.01481438       6.47120285       4.30623341    
   9.06444740       2.96146750       4.21148634       8.90991497       3.07009363       3.16228533       4.25342274       5.77343941       6.30031633       4.19042158    
   9.02866077       3.07584691       4.40772867       8.93645096       3.04408431       2.98984456       4.20319462       5.53205729       6.12942648       4.07461548    
   8.99287415       3.19022822       4.60397100       8.96298695       3.01807880       2.81740999       4.15297651       5.29066277       5.95852375       3.95881772    
   8.95708752       3.30460954       4.80021334       8.98952293       2.99207926       2.64498234       4.10277700       5.04924536       5.78760052       3.84303427    
   8.92130089       3.41899085       4.99645567       9.01605892       2.96608615       2.47256327       4.05261278       4.80779457       5.61663771       3.72727680    
   8.88551426       3.53337216       5.19269800       9.04259491       2.94010091       2.30015516       4.00251436       4.56628704       5.44560289       3.61156535    
   8.84972763       3.64775348       5.38894033       9.06913090       2.91412520       2.12776041       3.95254612       4.32467890       5.27442884       3.49594092    
   8.81394100       3.76213479       5.58518267       9.09566689       2.88816142       1.95538259       3.90284657       4.08288622       5.10297585       3.38048387    
   8.77815437       3.87651610       5.78142500       9.12220287       2.86221313       1.78302610       3.85372066       3.84074163       4.93093681       3.26535749    
   8.74236774       3.99089742       5.97766733       9.14873886       2.83628368       1.61069691       3.80571437       3.59797931       4.75775862       3.15082240    
   8.70658112       4.10527849       6.17390966       9.17527485       2.81037760       1.43840194       3.75785375       3.35505939       4.58441210       3.03641009    
   8.67079067       4.21965981       6.37015200       9.20181084       2.78450012       1.26615131       3.68128943       3.12197876       4.43974018       2.91211581    
   8.63498020       4.33404112       6.56639433       9.22834682       2.75865674       1.09395707       3.51273060       2.91432834       4.38702965       2.76233411    
   8.59916973       4.44842243       6.76263666       9.25488281       2.73285198      0.921836674       3.31515288       2.71276426       4.36329842       2.60639238    
   8.56335926       4.56280375       6.95887899       9.28141880       2.70708704      0.749813676       3.11780548       2.51114058       4.33929777       2.45041323    
   8.52754879       4.67718506       7.15512133       9.30795479       2.68136072      0.577916145       2.92170405       2.30933428       4.31401539       2.29449010    
   8.49173832       4.79156637       7.35136366       9.33449078       2.65566587      0.406175226       2.72624803       2.10737443       4.28805542       2.13856483    
   8.45592785       4.90594769       7.54760599       9.36102676       2.62998986      0.234619305       2.53110743       1.90524757       4.26176023       1.98262143    
   8.42011738       5.02032900       7.74384832       9.38756275       2.60431361       6.32687137E-02   2.33613801       1.70293462       4.23529387       1.82665956    
   8.38430691       5.13471031       7.94009066       9.41409874       2.57861495      -8.30220208E-02   2.14128613       1.50042593       4.20873213       1.67068040    
   8.34849644       5.24909163       8.13633251       9.44063473       2.55285978       1.60595996E-03   1.94655001       1.29768646       4.18211222       1.51468480    
   8.31268597       5.36347294       8.33257484       9.46717072       2.52685356      0.173212558       1.75211179       1.09442961       4.15544510       1.35866725    
   8.27687550       5.47785425       8.52881718       9.49370670       2.50001621      0.345826030       1.55856729      0.890200675       4.12871552       1.20261586    
   8.24106503       5.59223557       8.72505951       9.52024269       2.47186184      0.519295216       1.36644113      0.685163677       4.10188484       1.04651654    
   8.20525455       5.70661688       8.92130184       9.54677868       2.44230604      0.693067193       1.17588055      0.479873210       4.07488918      0.890367806    
   8.16944408       5.82099819       9.11754417       9.57331467       2.41195607      0.866739154      0.986330569      0.274708033       4.04767704      0.734193861    
   8.13363361       5.93537951       9.31378651       9.59985065       2.38147473       1.04026747      0.797130704       6.96701482E-02   4.02024555      0.578036368    
   8.09782314       6.04976082       9.51002884       9.62638664       2.35106516       1.21369743      0.608027458     -0.101370320       3.99264717      0.421922863    
   8.06201267       6.16414213       9.70627117       9.65292263       2.32072687       1.38706017      0.418954223       7.83169083E-03   3.96494699      0.265855461    
   8.02620220       6.27852345       9.90251350       9.67945862       2.29042363       1.56037807      0.229897544      0.212696537       3.93719459      0.109821536    
   7.99039507       6.39290476       10.0838633       9.70599461       2.26013255       1.73366773       4.08531390E-02  0.417568892       3.90941763      -4.37134989E-02
   7.95459652       6.50728607       10.0230904       9.73253059       2.22984743       1.90694082      -9.74871367E-02  0.622446239       3.88162851      -4.75369617E-02
   7.91879797       6.62167835       9.82715130       9.75906658       2.19955969       2.08020139       3.06043942E-02  0.827327490       3.85383224      0.105143279    
   7.88299942       6.73607159       9.63102818       9.78560257       2.16926694       2.25344825      0.219540834       1.03221488       3.82602930      0.261108190    
   7.84720087       6.85046482       9.43490505       9.81213856       2.13896155       2.42667580      0.408497155       1.23711419       3.79821968      0.417080671    
   7.81140232       6.96485806       9.23878193       9.83867455       2.10862660       2.59987164      0.597489715       1.44203782       3.77040315      0.573060393    
   7.77560377       7.07925129       9.04265881       9.86518860       2.07823038       2.77300835      0.786550999       1.64701295       3.74257851      0.729047239    
   7.73980522       7.19364452       8.84653568       9.89170074       2.04770970       2.94602275      0.975744903       1.85210299       3.71474624      0.885041296    
   7.70401049       7.30804300       8.65041256       9.91821289       2.01694131       3.11876702       1.16519630       2.05745625       3.68690491       1.04104328    
   7.66822386       7.42244816       8.45428944       9.94472504       1.98571491       3.29090953       1.35511649       2.26340151       3.65905213       1.19705391    
   7.63243723       7.53686094       8.25816631       9.97123146       1.95380700       3.46189523       1.54573298       2.47049308       3.63118482       1.35307527    
   7.59665060       7.65128469       8.06204319       9.99771976       1.92138875       3.63170648       1.73688030       2.67874527       3.60329676       1.50911117    
   7.56086397       7.76572561       7.86591530       10.0134106       1.88917470       3.80372643       1.92785323       2.88476610       3.57537842       1.66516864    
   7.52508926       7.88019085       7.66978025       9.99226379       1.85652113       3.98344588       2.11931014       3.08305240       3.54741645       1.82126105    
   7.48931456       7.99469566       7.47364521       9.96573830       1.82264125       4.16830921       2.31205773       3.27613473       3.51938963       1.97741365    
   7.45353985       8.10926533       7.27751017       9.93914795       1.78895187       4.35306311       2.50470901       3.46922398       3.49126935       2.13367009    
   7.41774988       8.22393990       7.08138895       9.91245461       1.75621581       4.53662825       2.69653058       3.66333246       3.46302485       2.29009748    
   7.38192797       8.33877182       6.88529968       9.88560200       1.72422576       4.71947575       2.88775110       3.85789514       3.43463516       2.44678593    
   7.34603167       8.45382881       6.68928528       9.85852337       1.69265437       4.90200281       3.07868934       4.05242443       3.40610957       2.60382867    
   7.30999660       8.56917667       6.49340916       9.83115482       1.66129577       5.08439398       3.26951003       4.24667454       3.37748885       2.76128626    
   7.27374887       8.68485260       6.29774570       9.80345821       1.63004398       5.26672649       3.46025729       4.44056702       3.34883404       2.91916037    
   7.23722315       8.80084896       6.10236168       9.77544212       1.59884810       5.44902992       3.65092731       4.63412857       3.32020092       3.07739353    
   7.20039034       8.91710758       5.90728283       9.74716473       1.56768262       5.63131952       3.84151483       4.82743549       3.29161978       3.23589611    
   7.16327333       9.03355122       5.71248770       9.71870136       1.53653467       5.81360245       4.03202724       5.02056885       3.26309633       3.39458013    
   7.12592363       9.15010738       5.51792479       9.69012451       1.50539756       5.99587584       4.22248030       5.21359539       3.23462129       3.55337739    
   7.08840466       9.26672173       5.32353115       9.66149044       1.47426760       6.17814684       4.41289091       5.40655947       3.20618224       3.71224213    
   7.05077267       9.38335705       5.12925291       9.63283253       1.44314301       6.36041784       4.60327339       5.59948778       3.17776704       3.87114644    
   7.01306772       9.50001526       4.93504620       9.60415459       1.41202199       6.54268122       4.79363585       5.79239655       3.14936709       4.03007317    
   6.97531843       9.61667347       4.74088383       9.57547283       1.38090420       6.72494030       4.98398829       5.98529387       3.12097597       4.18901491    
   6.93754148       9.73333168       4.54674768       9.54679108       1.34978890       6.90719938       5.17432976       6.17818642       3.09259105       4.34796810    
   6.89974689       9.84998989       4.35262871       9.51810932       1.31867588       7.08945847       5.36467123       6.37107897       3.06420732       4.50692320    
   6.86194372       9.96664810       4.15852022       9.48942757       1.28756523       7.27171755       5.55500364       6.56397152       3.03582597       4.66588879    
   6.82413054       10.0592003       3.96441770       9.46074581       1.25645733       7.45397663       5.74533319       6.75686407       3.00744820       4.82485437    
   6.78631735       9.98924160       3.77032065       9.43206406       1.22535193       7.63622713       5.93566275       6.94975662       2.97907043       4.98381996    
   6.74849701       9.87255955       3.57622409       9.40338230       1.19425023       7.81847429       6.12599230       7.14265060       2.95069170       5.14279222    
   6.71067190       9.75587749       3.38212752       9.37470055       1.16315401       8.00072956       6.31632185       7.33555508       2.92230797       5.30176973    
   6.67284679       9.63917732       3.18802404       9.34601116       1.13206708       8.18297863       6.50665140       7.52847385       2.89392424       5.46074724    
   6.63501644       9.52243328       2.99390626       9.31730556       1.10099781       8.36524963       6.69698095       7.72143602       2.86554050       5.61972475    
   6.59719515       9.40555763       2.79975271       9.28858471       1.06996679       8.54753017       6.88730288       7.91452932       2.83715677       5.77870226    
   6.55946255       9.28829193       2.60551357       9.25982666       1.03902328       8.72984505       7.07753181       8.10801220       2.80877304       5.93768835    
   6.52216291       9.17013454       2.41105938       9.23099709       1.00829554       8.91222763       7.26732779       8.30238628       2.78038931       6.09667778    
   6.48588848       9.05081558       2.21606445       9.20205402      0.978110194       9.09472084       7.45609713       8.49792385       2.75200558       6.25566721    


          10          10
